filename,transcript
20250121_MUSK_OLIGARCH.txt,"00:00:00:00 - 00:00:25:02
Speaker 1
Opmerkelijk, maar dit is daadwerkelijk gebeurd. Ila Musk, de man achter Tesla, SpaceX en ex, lijkt een fascistisch gebaar te maken tijdens de inauguratie van Donald Trump. Een moment dat vragen oproept over de invloed van tech miljardairs op onze samenleving. Musk is namelijk zo'n tech miljardair. Maar wat gebeurt er als één man besluit wie wel of geen toegang krijgt tot technologie?

00:00:25:04 - 00:00:50:10
Speaker 1
Of over hoe we informatie delen? En precies hier komt het woord oligarch om de hoek kijken. Een oligarch is iemand die zo rijk en machtig is dat hij de wereld kan beïnvloeden zoals wij dat niet kunnen. Ze hebben toegang tot regeringen, technologie en media, terwijl gewone mensen nauwelijks zicht hebben op wat er achter de schermen gebeurt. Ze kunnen beslissen over dingen die ons allemaal raken, zoals klimaatbeleid, economie en zelfs oorlog.

00:00:50:12 - 00:01:14:23
Speaker 1
Recent zien we dit in actie. Musk stelt voor om de Britse regering omver te werpen, noemt ze tiranniek en geeft Duitse extreemrechtse politici een platform op ICT. Via zijn algoritmes vergroot hij hun bereik naar miljoenen mensen. Maar ook tech miljardair en eigenaar van The Washington Post, Jeff Bezos, laat zien dat oligarchen invloed hebben in het bepalen over wat er wel en niet in de krant komt.

00:01:15:00 - 00:01:44:16
Speaker 1
In Europa hebben we wetten, maar volgens hoogleraar digitalisering Reyer Bashir is dat niet genoeg. Techbedrijven hebben de beste lobbyisten en advocaten. Ze onderhandelen eindeloos en spelen landen tegen elkaar uit. En als ze al een boete krijgen, verdienen ze dat binnen een dag terug. Het probleem Veel techbedrijven hebben hun Europese hoofdkantoor in Ierland. Dat aarzelt met handhaving. Europa zou daarom meer druk moeten uitoefenen op Ierland om deze wetten te handhaven.

00:01:44:18 - 00:02:08:19
Speaker 1
Maatschappelijke organisaties nemen het initiatief door te stoppen met ex. Organisaties als Waag en Bits of Freedom roepen de Nederlandse overheid op om hetzelfde te doen. Want met de massa aan het hoofd lijkt het nu verder te gaan dan techbedrijven die bepalen wat we zien in de media. Willen we dat een handvol oligarchen zoveel macht kan uitoefenen op onze democratische samenleving?

"
20250123_ fascisme.txt,"00:00:00:00 - 00:00:29:04
Speaker 1
Naar aanleiding van onze video over tech oligarchen en Musks Hitlergroet vroegen jullie Herkennen we fascisme nog wel? En wat is de rol van media hierin? Daarom duiken we er nu dieper in. Fascisme als ideologie draait om een sterke leider die geweld verheerlijkt en mensen discrimineert en tegen elkaar uitspeelt. Denk aan Hitler en Mussolini. Het gaat tegen democratie en vrijheid in, keert zich tegen intellectuelen en wil bazen, arbeiders en kerk verenigen.

00:00:29:06 - 00:00:57:01
Speaker 1
Allemaal onder de controle van een aantal machtigen. Vandaag zien we inderdaad vergelijkbare patronen. Make America Great Again en praten over Henk en Ingrid spelen in op een verlangen naar een mythisch verleden waarin alleen het echte volk meetelt. Waar vroeger communisme als groter gevaar werd neergezet, zijn nu globalisten, de elite immigranten en ook de vijand. Vage termen om angst te zaaien en mensen tegen elkaar uit te spelen.

00:00:57:03 - 00:01:24:01
Speaker 1
In de politiek herkennen we dit terug. Het fascisme van nu verspreidt zich via sociale media. Denk aan Trumps constante stroom van desinformatie en haat. Hij mobiliseert zijn aanhang door een vijandbeeld te creëren en zo angst te zaaien. Extra zorgelijk is de macht van tech miljardairs als Musk en Zuckerberg, die met eigen algoritmes controleren wat miljarden mensen online zien en waar ze aanhangers van extreemrechts een podium geven.

00:01:24:03 - 00:01:50:00
Speaker 1
De geschiedenis leert ons. Fascisme werd groot omdat mensen het te laat herkenden en media extremistische ideeën een podium gaven. En terwijl Marcel het op zijn eigen platform wegwuift en de EDL, een invloedrijke organisatie tegen antisemitisme, het als een ongemakkelijke beweging duidde, moeten wij inderdaad hier scherp op blijven. If it works like a duck hoax later, dat is ook waar mijn hart.

"
20250124_Loon_1.txt,"00:00:00:00 - 00:00:04:13
Speaker 1
Wat is dan het verschil tussen het minimumjeugdloon van je achttiende, bijvoorbeeld met je 22e?

00:00:04:16 - 00:00:13:07
Speaker 2
Het is gewoon de helft op dit moment. Als je hetzelfde werk doet als iets waarvoor je minimumloon zou krijgen, krijg je € 6,64.

00:00:13:09 - 00:00:31:06
Speaker 1
En wel vanaf je achttiende ben je volgens de wet volwassen. En toch verdienen achttienjarigen vaak de helft minder dan collega's die 21 zijn. Achttien jarigen, Die krijgen de helft bijna volledig van het minimumloon. Komt het vaak voor dat een achttien jarige hetzelfde werk doen als een 21 of 22 jarige?

00:00:31:08 - 00:00:39:03
Speaker 2
In veel gevallen wel. Bijbaantjes zijn bijbaantjes. Of je nou twintig bent en je staat te klappen of dat je achttien bent. Toch kunnen.

00:00:39:03 - 00:00:41:22
Speaker 1
Jongeren ook rondkomen van het minimum jeugdloon.

00:00:41:24 - 00:00:52:13
Speaker 2
Op dit moment. Als je kijkt naar jongeren die achttien jaar zijn, daar is het echt het allerergst. Die komen hier niet van rond en moeten, dat is gaan aanvullen met bijvoorbeeld studieleningen of het geld van ouders.

00:00:52:16 - 00:01:01:20
Speaker 1
Wat wij heel veel horen, want we hebben natuurlijk ook supermarkten benaderd die niet met ons willen bellen. De Lidl bijvoorbeeld reageerde op onze vraag hierover dat het wettelijk bepaald is.

00:01:01:22 - 00:01:21:16
Speaker 2
Dat is natuurlijk heel flauw. Het minimumloon is wat ze minimaal moeten betalen. We kunnen gewoon meer betalen. Dat kan morgen en zeker voor de mega winsten gemaakt in de sectoren waar we het over hebben. Denk aan de baas van de Albert Heijn voor ons. Die heeft in anderhalve dag net zoveel verdiend als een normale supermarkt medewerker in een jaar.

00:01:21:16 - 00:01:28:13
Speaker 2
En ik heb nog niet eens over een jonge supermarkt ervan zou dit namelijk een driekwart dag hebben verdiend.

00:01:28:15 - 00:01:34:24
Speaker 1
Of de Albert Heijn. Die gaf aan dat ze intern hebben gekeken naar beschikbaarheid, maar helaas zitten de agenda's vol.

00:01:35:01 - 00:01:47:04
Speaker 2
Als we nu kijken naar de situatie, dan zien we dat grote bedrijven heel veel geld verdienen door dat jeugdloon over de ruggen van jonge werkenden. Jonge werkenden komen vervolgens niet rond en dat moet gewoon zo snel mogelijk stoppen.

00:01:47:04 - 00:01:58:22
Speaker 1
Voor hetzelfde werk krijg je dus meer betaald als je iets ouder bent. Het gaat dus niet om ervaring, terwijl als je achttien bent je echt wel flink wat kosten krijgt, maar je krijgt nog wel als jeugd betaald.

"
20250127_Schooladvies.txt,"00:00:00:00 - 00:00:14:18
Speaker 1
Een toets die je schooladvies en dus jouw toekomst bepaalt. Maar wat als dat advies te hoog of te laag is? Nou, daar was een oplossing voor. Maar dat idee is helaas wegbezuinigd door het kabinet.

00:00:14:20 - 00:00:37:02
Speaker 1
Vandaag zitten duizenden leerlingen uit groep acht met zwetende oksels in de klas. De dag van de doorstroom toets is namelijk aangebroken. Een belangrijke toets die een grote rol speelt bij het bepalen van hun niveau voor de middelbare school. De doorstroom toets zou dé oplossing moeten zijn voor een te laag schooladvies. Dus bijvoorbeeld als je naar het vmbo wordt gestuurd, maar eigenlijk de havo prima aankan.

00:00:37:03 - 00:01:04:14
Speaker 1
Heb je een migratieachtergrond of zijn je ouders niet universitair opgeleid? Dan heb je een grotere kans op een schooladvies dat te laag is. Maar nu zorgt het ervoor dat leerlingen eerder een te hoog advies krijgen. Nou, dat klinkt relaxt, maar als je elk jaar op een lager niveau wordt gezet, geeft dat een enorme deuk in je zelfvertrouwen. Basisscholen zijn nu verplicht om het voorlopige schooladvies in principe naar boven bij te stellen als het resultaat van de doorstroom toets dat aangeeft.

00:01:04:14 - 00:01:28:19
Speaker 1
Maar wat is dan wel de oplossing? Nederland heeft al geprobeerd stappen hierin te maken met brede brugklassen en brede Brugklas is een type brugklas waar leerlingen van verschillende niveaus in één klas zitten. Pas in de bovenbouw wordt jouw niveau bepaald. Een latere selectie zou beter zijn voor de leerling. De leerling kan zich beter ontwikkelen, heeft meer ruimte om talenten te laten zien en is minder afhankelijk van de ouders.

00:01:28:21 - 00:01:50:17
Speaker 1
En naast ontwikkeling biedt het andere kinderen met een achtergestelde of een bijzondere positie de ruimte om zich te bewijzen. Denk bijvoorbeeld aan minder goed leren de leerlingen of laatbloeiers. Dat allemaal samen zou ervoor zorgen dat er een passender advies kan worden gegeven aan de leerling. Maar van dit mooie idee is niks meer over, want wegbezuinigd door het kabinet.

00:01:50:19 - 00:01:57:24
Speaker 1
Wat vind jij? Zouden leerlingen later hun advies moeten krijgen? Laat het ons weten in de comments!

"
20250128_Ozempic.txt,"00:00:00:00 - 00:00:23:22
Speaker 1
Ozempic is overal op social media. Influencers deden hun best. Ozempic I wanna probeer sampling this way the food noise gets. Stop met medication is a real thing. En als je € 300 per maand kan betalen, kun je het zelfs zonder recept krijgen. Maar hier ligt een groot probleem. Door socialmedia is er een run ontstaan op afstand medicatie om af te vallen.

00:00:24:03 - 00:00:47:06
Speaker 1
Ozempic zorgt er namelijk voor dat je geen eetlust hebt, terwijl het bedoeld is als medicijn voor mensen met diabetes type twee. De impact. Diabetespatiënten die het medicijn niet meer kunnen krijgen. Het creëert een tweedeling. Alleen wie geld heeft, kan er aankomen. Maar er is nog iets. Deze trend versterkt de idee dat dik zijn opgelost moet worden. Alsof je lichaam een probleem is dat je moet fixen met dure medicijnen.

00:00:47:11 - 00:01:08:21
Speaker 1
Het suggereert dat we liever een diabetes medicijn gebruiken dan accepteren dat onze lichamen verschillend zijn. Terwijl gewicht is complex. Het heeft te maken met je genen, je omgeving, stress, medische condities. Door zijn demping als de oplossing te zien, negeren we dat compleet. Iedereen mag natuurlijk zelf weten wat ze met hun lichaam doen, maar we moeten wel kritisch zijn.

00:01:08:23 - 00:01:19:11
Speaker 1
Willen we in een wereld leven waar alleen rijke mensen toegang hebben tot bepaalde medicijnen en waar we mensen vertellen dat hun lichaam een probleem is dat ze moeten oplossen?

"
20250129_onbelichte rampen.txt,"00:00:00:00 - 00:00:06:24
Speaker 1
Wat maakt een ramp nieuwswaardig? De impact op wie er door getroffen wordt.

00:00:07:01 - 00:00:31:05
Speaker 1
De bosbranden in Los Angeles domineerden het nieuws. Maar terwijl de verbrande villa's van Celebrity zien, blijven andere klimaatrampen in arme landen vaak buiten beeld. Zo worden op dit moment in Angola 2,2 miljoen mensen getroffen door droogte. Of wist je dat in de Centraal-Afrikaanse Republiek 2,5 miljoen mensen niet genoeg te eten hebben? En in Mayotte leeft 80% van de bevolking in armoede door wervelstormen.

00:00:31:08 - 00:00:56:18
Speaker 1
Maar daarover hoor je nauwelijks iets. Terwijl de rijkste 10% van de wereld, zo ook Nederland, de helft van de CO2 uitstoot veroorzaakt. Vallen de zwaarste klappen van klimaatverandering in landen met weinig middelen? De impact van droogte, overstromingen en andere rampen zijn daar nog veel heftiger. Maar wie hoort hun verhaal nu al? Zijn wereldwijd 120 miljoen mensen op de vlucht voor het klimaat, in 2050 kunnen dat er wel 200 miljoen zijn.

00:00:56:19 - 00:01:07:00
Speaker 1
Klimaatrampen zijn overal, maar de gevolgen, aandacht en daarmee de hulpmiddelen zijn niet eerlijk verdeeld en zolang we daar niet naar kijken, blijft de ongelijkheid groeien.

"
20250130_westbank.txt,"00:00:00:00 - 00:00:22:17
Speaker 1
Terwijl we kijken naar een staakt het vuren in Gaza, escaleert de bezetting en het geweld op de Westelijke Jordaanoever ongehinderd. Daar voert het Israëlische leger dodelijke militaire aanvallen uit en dat is al veel langer aan de hand. Op de Westelijke Jordaanoever leven 3 miljoen Palestijnen onder illegale bezetting en zitten.

00:00:22:19 - 00:00:29:01
Speaker 2
In het buitenland. Dat is het moment. Guys, are you to get the question? Daarna kun.

00:00:29:01 - 00:00:41:06
Speaker 1
Je ter. Palestijnen hebben er niet dezelfde rechten als Israëli's. Veel van de wegen die het Israëlische leger heeft aangelegd, mogen Palestijnen niet gebruiken. Ze hebben ook vaak geen toegang tot water, omdat vergunningen voor waterleidingen worden afgewezen.

00:00:41:07 - 00:00:49:09
Speaker 3
De shows Israeli sources granted by soldiers destroy a Palestinian farmers waterpijp said IT didn't have the license voor IT.

00:00:49:10 - 00:01:10:08
Speaker 1
En Palestijnen die op de Westoever wonen, worden niet erkend als staatsburgers door de Israëlische regering. Er is sprake van apartheid. Naast die militaire controle verjagen Israëlische kolonisten Palestijnen uit hun huis, nemen ze in en bouwen hun eigen dorpen. Dat alles met steun van het Israëlische leger. En ook sinds het staakt het vuren krijgen het leger en de kolonisten vrij spel.

00:01:10:11 - 00:01:20:12
Speaker 1
Helemaal nu Trump de sancties tegen kolonisten intrekt en zijn VN ambassadeur zegt dat Israël een bijbels recht heeft op de Westelijke Jordaanoever.

"
20250131_switch_day.txt,"00:00:00:00 - 00:00:10:21
Speaker 1
Morgen is het Switch Day, de dag waarop mensen Instagram, Facebook en X inruilen voor andere social media platformen. Waarom?

00:00:10:23 - 00:00:32:13
Speaker 1
Elke scroll, elke seconde dat je naar een post kijkt, weet waar je woont, wie je vrienden zijn, wat je geaardheid is, wat je religie is en wat je politieke voorkeur is. Oftewel jouw data is hun geld. Dit beïnvloedt hoe mensen denken over jou, hoe je met ze omgaat en hoe veilig jij je voelt om jezelf te zijn. Online en offline.

00:00:32:15 - 00:00:39:15
Speaker 1
Ben je klaar? Moslim of activist? Metals nieuwe beleid maakt het makkelijker om haatberichten te verspreiden en.

00:00:39:15 - 00:00:45:23
Speaker 2
Dat komt er eigenlijk op neer dat seksisme, transfobie, homofobie mogelijk zijn.

00:00:46:00 - 00:01:10:00
Speaker 1
Wil je dit niet meer, dan is er een andere optie zoals Blue Sky. Dit platform geeft de gebruiker meer macht over de data en content die jij te zien krijgt. Wij zijn vanaf nu dus ook te vinden op dit platform. Check dus even de link in onze bio. Maar dat betekent niet dat wij zullen verdwijnen. Wij willen een betrouwbare bron zijn door een tegengeluid te bieden op dit platform.

"
20250202_Beyoncé.txt,"00:00:00:00 - 00:00:05:07
Speaker 1
Beyoncé neemt de wereld over met country muziek.

00:00:05:09 - 00:00:12:04
Speaker 2
En de Grammy Go studio Cowboy Carter, Dylan Carter.

00:00:12:06 - 00:00:31:06
Speaker 1
Maar niet iedereen in deze overwegend witte kante wereld is blij met de country domination door hun vrouwen van kleur. Ja, onze Sam is na K3 Music. De roots van country liggen in de Afro-Amerikaanse gemeenschap. Country muziek is geïnspireerd door blues, gospel spirituals en workshops. Van zwarte artiesten.

00:00:31:08 - 00:00:36:02
Speaker 3
Tot country music. Na gisteren Typical Rita image that it has become today.

00:00:36:03 - 00:00:59:02
Speaker 1
En Beyoncé? Ja, die is niet de enige chick, maar Horse Rot. In 2018 kwam Leona zeker met Old Town roots en de hele county wereld viel over elkaar heen om te zeggen dat het niet echt geen country was. Terwijl het country muziek instrument, de banjo, zijn oorsprong heeft in West Afrika. Het werd door tot slaaf gemaakten meegebracht naar de Verenigde Staten en het Caribisch gebied.

00:00:59:05 - 00:01:09:12
Speaker 1
Inmiddels is Beyoncé de eerste zwarte artiest wiens album op nummer één heeft gestaan van de top country albums. Beyoncé helpt de wereld eraan te herinneren waar country nou echt vandaan komt.

"
20250212_Symbool_politiek.txt,"00:00:00:00 - 00:00:28:08
Speaker 1
Naar aanleiding van dit nieuws. De plannen om de regels voor asielzoekers strenger te maken, gaan niet werken. Dat zegt de Raad van State. Hebben we het over het symboolpolitiek? Symboolpolitiek is wanneer politici of bestuurders maatregelen nemen die vooral een signaal afgeven, maar weinig tot geen effect hebben. Het draait om het gebaar. Een statement naar kiezers of de publieke opinie, zonder dat het probleem echt wordt aangepakt of opgelost.

00:00:28:10 - 00:00:33:15
Speaker 2
De Raad van State is van mening dat de wetten zoals ze nu zijn niet ingediend moeten worden bij de Tweede Kamer.

00:00:33:17 - 00:00:55:08
Speaker 1
De kans is groot dat de maatregelen ook juist voor extra druk zorgen bij betrokken organisaties. Maar Wilders claimt dat de asielwetgeving over de migratie het juist heeft laten afnemen, terwijl dat niet het geval is. Deze afname lijkt namelijk vooral te komen door Europese migratie maatregelen en controversiële samenwerkingen met landen zoals Turkije en Noord-Afrikaanse staten om de migratie te verminderen.

00:00:55:11 - 00:01:17:04
Speaker 1
Toch besloot Faber maatregelen te treffen, zoals grenscontroles. Daar was ondanks extra budget geen extra menskracht voor beschikbaar en in de praktijk kon maar vijf van de 800 grensovergangen extra gecontroleerd worden. Dit kleine getal gaat dus niet zoveel doen aan de grote plannen van Faber en voert deze maatregelen uit voor de bühne. Maar wat hebben die grenscontroles nou echt gedaan?

00:01:17:10 - 00:01:31:00
Speaker 1
Om daarachter te komen hebben we een verzoek ingediend bij het ministerie van Asiel en Migratie. Wij gaan uitzoeken. Hebben deze controles invloed gehad op de grensregio's? Hou ons kanaal in de gaten, want we komen er zeker nog op terug.

"
20250227_memes_def.txt,"00:00:00:00 - 00:00:05:23
Speaker 1
Wat hebben Spiderman en een watermeloen met elkaar gemeen?

00:00:06:00 - 00:00:28:19
Speaker 1
Ze zijn allebei wapens van protest, want als protesteren gevaarlijk is, geven memes onderdrukten een manier om zich anoniem uit te spreken. Memes, dat zijn toch grappige plaatjes? Maar eigenlijk is de betekenis van een meme veel breder, namelijk het overdragen van ideeën, stijlen of gedrag dat zich via internet verspreidt. In deze video bespreken we hoe symbolen online uitgroeien tot protest middelen.

00:00:29:00 - 00:00:54:24
Speaker 1
In Palestina werd de watermeloen een geheime code voor solidariteit. De kleuren symboliseren de Palestijnse vlag. Waar het uiten van politieke steun aan Palestina riskant kan zijn, is de watermeloen een slimme manier om de boodschap te verspreiden zonder dat de machthebbers of sociale media algoritmes het meteen doorhebben. In Hong Kong werd Spiderman een symbool van verzet. Demonstranten gebruikten hem als symbool van de gewone man die het opneemt tegen het machtige China.

00:00:55:02 - 00:01:17:13
Speaker 1
Voor hen was een meme een veilige uitlaatklep in een situatie waarin openlijk protest levensgevaarlijk was. Ook de Black Lives Matter beweging werd versterkt door memes. Beelden als I Can Waar werden krachtige symbolen tegen Racisme maakt het makkelijker voor jongeren om zich aan te sluiten en ze lieten de wereld niet wegkijken. Helaas hebben we ook kunnen zien dat memes gebruikt worden om denkbeelden van haat te creëren.

00:01:17:18 - 00:01:21:05
Speaker 1
Wees alert op wat je ziet.

"
20250321_Haroon.txt,"00:00:00:00 - 00:00:23:03
Speaker 1
Heb je het al gehoord? Er is geen landelijke demonstratie nodig tegen racisme en fascisme, want in Nederland vindt niemand dat hij racistisch is, dus dan is dat geen probleem. Zo benadrukt de premier Schoof dat er geen sprake is van racisme in zijn kabinet. En de politie? Die doet echt niet meer aan etnisch profileren. Er is wel een integratie, crisis en een asiel crisis, Want als je zegt dat mensen een crisis ervaren, dan is dat zo.

00:00:23:09 - 00:00:45:13
Speaker 1
Maar dat geldt niet voor racisme, want het is onaardig om tegen iemand te zeggen dat hij racistische denkbeelden heeft, ook al roept die persoon dat de witte bevolking wordt opgevolgd. Dat noemen we bezorgdheid en de zorgen van de boze witte medemens moeten we heel serieus nemen. Maar racisme niet. In Amerika wordt er gewoon niet meer over gesproken en wordt onderzoek naar gemarginaliseerde groepen tegengehouden.

00:00:45:15 - 00:01:04:20
Speaker 1
En nadat Trump aankondigde dat hij zijn tegenstanders zal vervolgen, hebben ze nu zelfs een Palestijnse activist laten verdwijnen. Maar o wee als je dit het begin van fascisme noemt, want die rode petjes staan juist voor vrijheid als je wit bent. Dus nee, je hoeft op 22 maart absoluut niet naar de Dam te komen om te demonstreren tegen racisme en fascisme.

00:01:05:00 - 00:01:16:22
Speaker 1
Want wat er nu in Amerika gebeurt, zal niet overwaaien naar Nederland. We zijn een ongelooflijk gaaf, hartstikke beschaafd land waar niemand racistisch is en fascisme nooit onze democratie zal verwoesten.

"
20250324_museumplein.txt,"00:00:00:00 - 00:00:16:23
Speaker 1
We zijn hier op het Museumplein in Amsterdam, waar duizenden mensen hebben meegelopen met het protest tegen racisme en fascisme. We vroegen wat mensen waarom het juist nu belangrijk is om je uit te spreken en bijvoorbeeld mee te doen aan zo'n protest. Ik hoop dat. Je staat hier met een krant en met een bord kan je vertellen wat je vast hebt.

00:00:17:00 - 00:00:39:03
Speaker 2
Ik heb een canvas van The Black Archives. Dat is een uniek historisch community archief in Amsterdam en we hebben onlangs een krantje uitgebracht over internationale solidariteit. En het sluit goed aan bij vandaag, want het gaat eigenlijk over solidariteit als het gaat om de strijd tegen racisme, de strijd tegen ongelijkheid, de strijd tegen genocide, de strijd tegen bezetting. Dus kun je ook denken op wat er gebeurt in Palestina, in Congo, in Soedan.

00:00:39:05 - 00:00:40:16
Speaker 2
En dat is ook waarom we hier vandaag zijn.

00:00:40:17 - 00:00:48:22
Speaker 1
Ik zie een mooi woord met fascisme is zo duizendnegenhonderddrieënveertig. Waarom duizendnegenhonderddrieënveertig? Ik vind dus dat dat fascisme eigenlijk ontzettend oubollig.

00:00:48:22 - 00:00:53:23
Speaker 3
En en over de tijd is. Dus we moeten we. Het moet gewoon en moet in de geschiedenis blijven en het moet ook klaar zijn.

00:00:54:00 - 00:00:55:15
Speaker 1
Maar wat kunnen we nog meer doen?

00:00:55:17 - 00:01:14:20
Speaker 4
Ik denk dat er altijd mensen zijn die hebben gezegd en het maakt me niet uit wie jij bent, maar mensen mogen je geen kwaad doen en jou mag geen onrecht aangedaan worden. En het is zoeken naar dat stukje in jezelf waar je die overtuiging vindt en daaruit handelen. En ik denk daarvoor is het belangrijkste dat je dicht bij jezelf en dicht bij de mens blijft.

00:01:14:22 - 00:01:35:06
Speaker 4
Dat je in contact blijft met elkaar. Dat je de mensen achter de verhalen opzoekt. En dat kan heel klein beginnen. Je kan naar het AZC gaan, je kan een taalmaatje zoeken, je kan gewoon beginnen met het beeld ontmantelen wat de media en politiek hebben gemaakt. Van heel veel mensen om ons heen en daarmee bouwen aan een eerlijkere samenleving.

00:01:35:12 - 00:01:53:21
Speaker 2
Kijk nog maar naar vijf jaar geleden, toen de Black Lives Matter demonstraties had, wat voor impact het had om op grotere schaal racisme in Nederland te bespreken. Maar als je nog verder teruggaat, dan kan je het hebben over in de periode van 2011 tot en met nu. Eigenlijk nog geen actie tegen Zwarte Piet, maar nog veel verder terug.

00:01:53:21 - 00:02:08:04
Speaker 2
Acties tegen apartheid in Zuid-Afrika bijvoorbeeld. Dus je ziet dat consistent de straat op gaat. Al gaat het tegen apartheid in Zuid-Afrika of tegen Zwarte Piet in Nederland, of tegen racisme in bredere zin. Dat dat gewoon altijd uiteindelijk zin heeft.

00:02:08:06 - 00:02:15:03
Speaker 1
Naast Trijntje heb je ook een shirt gemaakt. Thierry Regering Vakschool. Één Wat maakt deze regering zo tering voor jou?

00:02:15:04 - 00:02:30:07
Speaker 3
Ja, het is gewoon het is gewoon fascisme light. Misschien is het niet eens meer licht, maar het is gewoon echt. Het soort beleid dat zij voorstaan is zo ontzettend slecht voor zo ontzettend veel mensen en dan vooral de mensen die eigenlijk best wel kwetsbaar zijn. Dat het gewoon echt ja het is. Het is gewoon ontzettend tering, kan er niks anders van maken.

00:02:30:09 - 00:02:49:05
Speaker 4
Ik denk dat Nederland de basis mist om vrij te zijn. Dat is echt je als mens van kleur voel je je gewoon niet veilig, geaccepteerd en gezien als volwaardig mens. En voor mij is het gevoel van vrijheid dat ik me kan begeven tussen mensen waarvan ik weet dat ze mijn menswaardigheid niet bevragen. En dat voel ik eigenlijk nooit in Nederland.

00:02:49:05 - 00:03:11:22
Speaker 4
Je staat altijd tegenover iemand die misschien jouw aanwezigheid ziet als een aanval op hun bestaanszekerheid. En ik denk dat daarmee de vrijheid in Nederland op een hele basale, maar echt een en cruciale manier ontbreekt. En dat is de vrijheid om met elkaar te verbinden met elkaar. Een mooie maatschappij om op te bouwen. En dat is nog buiten het demonstratierecht en alle wetten en alles wat daarbij komt kijken om.

00:03:12:03 - 00:03:20:15
Speaker 1
Die zei van Black Archives. In hoeverre heeft bijvoorbeeld het opkomen voor de zwarte gemeenschap met het opkomen voor de Palestijnen te maken?

00:03:20:17 - 00:03:42:20
Speaker 2
Het gaat eigenlijk om een bredere strijd tegen allerlei systemen die ons raken. Dus als je het hebt over zwarte Afrikaanse gemeenschappen, maar ook wat er nu speelt in Palestina, maar ook op andere plekken in de wereld, dan zie je dat het gaat om systemen zoals racisme, kolonialisme, maar ook kapitalisme. De systemen die eigenlijk ongelijkheid veroorzaken en geweld veroorzaken en daartegen vechten.

00:03:42:20 - 00:03:44:13
Speaker 2
Dat is iets wat ons allemaal verbindt.

00:03:44:15 - 00:03:49:02
Speaker 1
En dan heb je een bepaalde quote of een bepaald persoon die jou extra kracht geeft op zo'n protest.

00:03:49:06 - 00:04:10:23
Speaker 2
Ik heb toevallig op mijn bordje een quote en de persoon Fanny Hamer was een Afro-Amerikaanse activist en die quote van Nobody is free until everybody's free is denk ik eigenlijk precies wat solidariteit samenvat. Van zolang ik niet vrij ben, ben jij niet vrij. En dat betekent dat we voor elkaar moeten opkomen, voor elkaar moeten strijden.

"
20250330_Dadels_def.txt,"00:00:00:00 - 00:00:29:23
Speaker 1
Vandaag vieren wij er zitten. Ook wel Suikerfeest genoemd, omdat het einde van de vastenmaand Ramadan betekent. Het Suikerfeest is een feest waar voornamelijk veel zoetigheid en lekkernijen worden gegeten. En daarmee net als in de ramadan veel dadels. Maar aan deze zoete dadels kunnen ook nare gevolgen kleven. Dadels die als made in Israël verkocht worden, komen in werkelijkheid uit bezette Palestijnse en Syrische gebieden, wat illegaal is volgens het internationaal recht.

00:00:30:04 - 00:01:00:21
Speaker 1
Activisten demonstreren tegen deze blauwe dadels. Deze dadels worden namelijk verbouwd op gestolen land met gestolen water. Moslims en actiegroepen als de BDS beweging roepen wereldwijd op tot een boycot van Israëlische producten. Deze boycot is geïnspireerd door de anti apartheid beweging in Zuid-Afrika. Dadels uit illegale Israëlische nederzettingen worden verkocht als Israëlisch. Sinds 2015 is dat volgens de Europese Commissie strafbaar.

00:01:01:01 - 00:01:23:15
Speaker 1
Het bedrijf Hadi claimt een bedrijf van Israëlische dadel telers, is marktleider in deze illegale praktijk en staat zelfs op de zwarte lijst van de VN. Er zijn gelukkig alternatieven beschikbaar voor dadels die niet bijdragen aan de bezetting. Voor wie er zeker van wilt zijn dat de dadels niet uit bezet gebied komen, kan je ook dadels kopen die gegarandeerd uit Palestina komen.

00:01:23:17 - 00:01:39:09
Speaker 1
Deze zijn verkrijgbaar via speciale webshops en soms ook bij lokale winkels. Deze illegale dadels zijn helemaal geen nieuw fenomeen, dus ook na het Suikerfeest blijft scherp. En daarmee zijn Mubarak.

"
